"REF_DATE","GEO","DGUID","Type of fuel sales","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2003","Quebec","2016A000224","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74799","6.4","0","","","","0"
"2003","Ontario","2016A000235","Net sales of gasoline","Litres","203","thousands","3","v74735","7.1","15381530","","","","0"
"2003","Ontario","2016A000235","Gross sales of gasoline","Litres","203","thousands","3","v74748","7.2","15549036","","","","0"
"2003","Ontario","2016A000235","Net sales of diesel oil","Litres","203","thousands","3","v74787","7.3","5029839","","","","0"
"2003","Ontario","2016A000235","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74800","7.4","86358","","","","0"
"2003","Manitoba","2016A000246","Net sales of gasoline","Litres","203","thousands","3","v74736","8.1","1363185","","","","0"
"2003","Manitoba","2016A000246","Gross sales of gasoline","Litres","203","thousands","3","v74749","8.2","1536297","","","","0"
"2003","Manitoba","2016A000246","Net sales of diesel oil","Litres","203","thousands","3","v74788","8.3","488185","","","","0"
"2003","Manitoba","2016A000246","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74801","8.4","9471","","","","0"
"2003","Saskatchewan","2016A000247","Net sales of gasoline","Litres","203","thousands","3","v74737","9.1","1271865","","","","0"
"2003","Saskatchewan","2016A000247","Gross sales of gasoline","Litres","203","thousands","3","v74750","9.2","1543043","","","","0"
"2003","Saskatchewan","2016A000247","Net sales of diesel oil","Litres","203","thousands","3","v74789","9.3","856147","","","","0"
"2003","Saskatchewan","2016A000247","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74802","9.4","69596","","","","0"
"2003","Alberta","2016A000248","Net sales of gasoline","Litres","203","thousands","3","v74738","10.1","4770900","","","","0"
"2003","Alberta","2016A000248","Gross sales of gasoline","Litres","203","thousands","3","v74751","10.2","5065600","","","","0"
"2003","Alberta","2016A000248","Net sales of diesel oil","Litres","203","thousands","3","v74790","10.3","2496100","","","","0"
"2003","Alberta","2016A000248","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74803","10.4","121800","","","","0"
"2003","British Columbia","2016A000259","Net sales of gasoline","Litres","203","thousands","3","v74728","11.1","4512548","","","","0"
"2003","British Columbia","2016A000259","Gross sales of gasoline","Litres","203","thousands","3","v74741","11.2","4712238","","","","0"
"2003","British Columbia","2016A000259","Net sales of diesel oil","Litres","203","thousands","3","v74780","11.3","1515135","","","","0"
"2003","British Columbia","2016A000259","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74793","11.4","0","","","","0"
"2003","Yukon","2016A000260","Net sales of gasoline","Litres","203","thousands","3","v74729","12.1","63844","","","","0"
"2003","Yukon","2016A000260","Gross sales of gasoline","Litres","203","thousands","3","v74742","12.2","65787","","","","0"
"2003","Yukon","2016A000260","Net sales of diesel oil","Litres","203","thousands","3","v74781","12.3","37448","","","","0"
"2003","Yukon","2016A000260","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74794","12.4","0","","","","0"
"2003","Northwest Territories","2016A000261","Net sales of gasoline","Litres","203","thousands","3","v1454626","14.1","39699","","","","0"
"2003","Northwest Territories","2016A000261","Gross sales of gasoline","Litres","203","thousands","3","v1454628","14.2","48644","","","","0"
"2003","Northwest Territories","2016A000261","Net sales of diesel oil","Litres","203","thousands","3","v1454634","14.3","86890","","","","0"
"2003","Northwest Territories","2016A000261","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v1454636","14.4","0","","","","0"
"2003","Nunavut","2016A000262","Net sales of gasoline","Litres","203","thousands","3","v1454627","15.1","10809","","","","0"
"2003","Nunavut","2016A000262","Gross sales of gasoline","Litres","203","thousands","3","v1454629","15.2","10809","","","","0"
"2003","Nunavut","2016A000262","Net sales of diesel oil","Litres","203","thousands","3","v1454635","15.3","4323","","","","0"
"2003","Nunavut","2016A000262","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v1454637","15.4","0","","","","0"
"2004","Canada","2016A000011124","Net sales of gasoline","Litres","203","thousands","3","v74726","1.1","38911752","","","","0"
"2004","Canada","2016A000011124","Gross sales of gasoline","Litres","203","thousands","3","v74739","1.2","40146013","","","","0"
"2004","Canada","2016A000011124","Net sales of diesel oil","Litres","203","thousands","3","v74778","1.3","15671144","","","","0"
"2004","Canada","2016A000011124","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74791","1.4","346050","","","","0"
"2004","Newfoundland and Labrador","2016A000210","Net sales of gasoline","Litres","203","thousands","3","v74727","2.1","599162","","","","0"
"2004","Newfoundland and Labrador","2016A000210","Gross sales of gasoline","Litres","203","thousands","3","v74740","2.2","613916","","","","0"
"2004","Newfoundland and Labrador","2016A000210","Net sales of diesel oil","Litres","203","thousands","3","v74779","2.3","201565","","","","0"
"2004","Newfoundland and Labrador","2016A000210","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74792","2.4","2231","","","","0"
"2004","Prince Edward Island","2016A000211","Net sales of gasoline","Litres","203","thousands","3","v74731","3.1","200296","","","","0"
"2004","Prince Edward Island","2016A000211","Gross sales of gasoline","Litres","203","thousands","3","v74744","3.2","201572","","","","0"
"2004","Prince Edward Island","2016A000211","Net sales of diesel oil","Litres","203","thousands","3","v74783","3.3","53785","","","","0"
"2004","Prince Edward Island","2016A000211","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74796","3.4","465","","","","0"
"2004","Nova Scotia","2016A000212","Net sales of gasoline","Litres","203","thousands","3","v74732","4.1","1208913","","","","0"
"2004","Nova Scotia","2016A000212","Gross sales of gasoline","Litres","203","thousands","3","v74745","4.2","1214597","","","","0"
"2004","Nova Scotia","2016A000212","Net sales of diesel oil","Litres","203","thousands","3","v74784","4.3","418771","","","","0"
"2004","Nova Scotia","2016A000212","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74797","4.4","4495","","","","0"
"2004","New Brunswick","2016A000213","Net sales of gasoline","Litres","203","thousands","3","v74733","5.1","1024339","","","","0"
"2004","New Brunswick","2016A000213","Gross sales of gasoline","Litres","203","thousands","3","v74746","5.2","1040150","","","","0"
"2004","New Brunswick","2016A000213","Net sales of diesel oil","Litres","203","thousands","3","v74785","5.3","457890","","","","0"
"2004","New Brunswick","2016A000213","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74798","5.4","4244","","","","0"
"2004","Quebec","2016A000224","Net sales of gasoline","Litres","203","thousands","3","v74734","6.1","8309692","","","","0"
"2004","Quebec","2016A000224","Gross sales of gasoline","Litres","203","thousands","3","v74747","6.2","8366904","","","","0"
"2004","Quebec","2016A000224","Net sales of diesel oil","Litres","203","thousands","3","v74786","6.3","3293206","","","","0"
"2004","Quebec","2016A000224","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74799","6.4","0","","","","0"
"2004","Ontario","2016A000235","Net sales of gasoline","Litres","203","thousands","3","v74735","7.1","15505570","","","","0"
"2004","Ontario","2016A000235","Gross sales of gasoline","Litres","203","thousands","3","v74748","7.2","15693065","","","","0"
"2004","Ontario","2016A000235","Net sales of diesel oil","Litres","203","thousands","3","v74787","7.3","5303501","","","","0"
"2004","Ontario","2016A000235","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74800","7.4","86991","","","","0"
"2004","Manitoba","2016A000246","Net sales of gasoline","Litres","203","thousands","3","v74736","8.1","1347594","","","","0"
"2004","Manitoba","2016A000246","Gross sales of gasoline","Litres","203","thousands","3","v74749","8.2","1520802","","","","0"
"2004","Manitoba","2016A000246","Net sales of diesel oil","Litres","203","thousands","3","v74788","8.3","525835","","","","0"
"2004","Manitoba","2016A000246","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74801","8.4","44927","","","","0"
"2004","Saskatchewan","2016A000247","Net sales of gasoline","Litres","203","thousands","3","v74737","9.1","1227099","","","","0"
"2004","Saskatchewan","2016A000247","Gross sales of gasoline","Litres","203","thousands","3","v74750","9.2","1501549","","","","0"
"2004","Saskatchewan","2016A000247","Net sales of diesel oil","Litres","203","thousands","3","v74789","9.3","905789","","","","0"
"2004","Saskatchewan","2016A000247","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74802","9.4","84798","","","","0"
"2004","Alberta","2016A000248","Net sales of gasoline","Litres","203","thousands","3","v74738","10.1","4831900","","","","0"
"2004","Alberta","2016A000248","Gross sales of gasoline","Litres","203","thousands","3","v74751","10.2","5115800","","","","0"
"2004","Alberta","2016A000248","Net sales of diesel oil","Litres","203","thousands","3","v74790","10.3","2715800","","","","0"
"2004","Alberta","2016A000248","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74803","10.4","117900","","","","0"
"2004","British Columbia","2016A000259","Net sales of gasoline","Litres","203","thousands","3","v74728","11.1","4543450","","","","0"
"2004","British Columbia","2016A000259","Gross sales of gasoline","Litres","203","thousands","3","v74741","11.2","4751290","","","","0"
"2004","British Columbia","2016A000259","Net sales of diesel oil","Litres","203","thousands","3","v74780","11.3","1647352","","","","0"
"2004","British Columbia","2016A000259","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74793","11.4","0","","","","0"
"2004","Yukon","2016A000260","Net sales of gasoline","Litres","203","thousands","3","v74729","12.1","62306","","","","0"
"2004","Yukon","2016A000260","Gross sales of gasoline","Litres","203","thousands","3","v74742","12.2","64264","","","","0"
"2004","Yukon","2016A000260","Net sales of diesel oil","Litres","203","thousands","3","v74781","12.3","41453","","","","0"
"2004","Yukon","2016A000260","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74794","12.4","0","","","","0"
"2004","Northwest Territories","2016A000261","Net sales of gasoline","Litres","203","thousands","3","v1454626","14.1","39955","","","","0"
"2004","Northwest Territories","2016A000261","Gross sales of gasoline","Litres","203","thousands","3","v1454628","14.2","50626","","","","0"
"2004","Northwest Territories","2016A000261","Net sales of diesel oil","Litres","203","thousands","3","v1454634","14.3","101291","","","","0"
"2004","Northwest Territories","2016A000261","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v1454636","14.4","0","","","","0"
"2004","Nunavut","2016A000262","Net sales of gasoline","Litres","203","thousands","3","v1454627","15.1","11478","","","","0"
"2004","Nunavut","2016A000262","Gross sales of gasoline","Litres","203","thousands","3","v1454629","15.2","11478","","","","0"
"2004","Nunavut","2016A000262","Net sales of diesel oil","Litres","203","thousands","3","v1454635","15.3","4906","","","","0"
"2004","Nunavut","2016A000262","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v1454637","15.4","0","","","","0"
"2005","Canada","2016A000011124","Net sales of gasoline","Litres","203","thousands","3","v74726","1.1","38484324","","","","0"
"2005","Canada","2016A000011124","Gross sales of gasoline","Litres","203","thousands","3","v74739","1.2","39845934","","","","0"
"2005","Canada","2016A000011124","Net sales of diesel oil","Litres","203","thousands","3","v74778","1.3","16216420","","","","0"
"2005","Canada","2016A000011124","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74791","1.4","312063","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Net sales of gasoline","Litres","203","thousands","3","v74727","2.1","587439","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Gross sales of gasoline","Litres","203","thousands","3","v74740","2.2","601803","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Net sales of diesel oil","Litres","203","thousands","3","v74779","2.3","224357","","","","0"
"2005","Newfoundland and Labrador","2016A000210","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74792","2.4","1965","","","","0"
"2005","Prince Edward Island","2016A000211","Net sales of gasoline","Litres","203","thousands","3","v74731","3.1","207675","","","","0"
"2005","Prince Edward Island","2016A000211","Gross sales of gasoline","Litres","203","thousands","3","v74744","3.2","209866","","","","0"
"2005","Prince Edward Island","2016A000211","Net sales of diesel oil","Litres","203","thousands","3","v74783","3.3","46368","","","","0"
"2005","Prince Edward Island","2016A000211","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74796","3.4","601","","","","0"
"2005","Nova Scotia","2016A000212","Net sales of gasoline","Litres","203","thousands","3","v74732","4.1","1188259","","","","0"
"2005","Nova Scotia","2016A000212","Gross sales of gasoline","Litres","203","thousands","3","v74745","4.2","1194195","","","","0"
"2005","Nova Scotia","2016A000212","Net sales of diesel oil","Litres","203","thousands","3","v74784","4.3","417863","","","","0"
"2005","Nova Scotia","2016A000212","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74797","4.4","3931","","","","0"
"2005","New Brunswick","2016A000213","Net sales of gasoline","Litres","203","thousands","3","v74733","5.1","956802","","","","0"
"2005","New Brunswick","2016A000213","Gross sales of gasoline","Litres","203","thousands","3","v74746","5.2","979326","","","","0"
"2005","New Brunswick","2016A000213","Net sales of diesel oil","Litres","203","thousands","3","v74785","5.3","480374","","","","0"
"2005","New Brunswick","2016A000213","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74798","5.4","5820","","","","0"
"2005","Quebec","2016A000224","Net sales of gasoline","Litres","203","thousands","3","v74734","6.1","8186886","","","","0"
"2005","Quebec","2016A000224","Gross sales of gasoline","Litres","203","thousands","3","v74747","6.2","8289887","","","","0"
"2005","Quebec","2016A000224","Net sales of diesel oil","Litres","203","thousands","3","v74786","6.3","3242833","","","","0"
"2005","Quebec","2016A000224","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74799","6.4","0","","","","0"
"2005","Ontario","2016A000235","Net sales of gasoline","Litres","203","thousands","3","v74735","7.1","15338069","","","","0"
"2005","Ontario","2016A000235","Gross sales of gasoline","Litres","203","thousands","3","v74748","7.2","15576477","","","","0"
"2005","Ontario","2016A000235","Net sales of diesel oil","Litres","203","thousands","3","v74787","7.3","5430385","","","","0"
"2005","Ontario","2016A000235","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74800","7.4","69451","","","","0"
"2005","Manitoba","2016A000246","Net sales of gasoline","Litres","203","thousands","3","v74736","8.1","1328805","","","","0"
"2005","Manitoba","2016A000246","Gross sales of gasoline","Litres","203","thousands","3","v74749","8.2","1497624","","","","0"
"2005","Manitoba","2016A000246","Net sales of diesel oil","Litres","203","thousands","3","v74788","8.3","545585","","","","0"
"2005","Manitoba","2016A000246","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74801","8.4","58733","","","","0"
"2005","Saskatchewan","2016A000247","Net sales of gasoline","Litres","203","thousands","3","v74737","9.1","1176858","","","","0"
"2005","Saskatchewan","2016A000247","Gross sales of gasoline","Litres","203","thousands","3","v74750","9.2","1513504","","","","0"
"2005","Saskatchewan","2016A000247","Net sales of diesel oil","Litres","203","thousands","3","v74789","9.3","955799","","","","0"
"2005","Saskatchewan","2016A000247","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74802","9.4","78061","","","","0"
"2005","Alberta","2016A000248","Net sales of gasoline","Litres","203","thousands","3","v74738","10.1","4884300","","","","0"
"2005","Alberta","2016A000248","Gross sales of gasoline","Litres","203","thousands","3","v74751","10.2","5146600","","","","0"
"2005","Alberta","2016A000248","Net sales of diesel oil","Litres","203","thousands","3","v74790","10.3","3008500","","","","0"
"2005","Alberta","2016A000248","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74803","10.4","93500","","","","0"
"2005","British Columbia","2016A000259","Net sales of gasoline","Litres","203","thousands","3","v74728","11.1","4507834","","","","0"
"2005","British Columbia","2016A000259","Gross sales of gasoline","Litres","203","thousands","3","v74741","11.2","4701388","","","","0"
"2005","British Columbia","2016A000259","Net sales of diesel oil","Litres","203","thousands","3","v74780","11.3","1681135","","","","0"
"2005","British Columbia","2016A000259","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74793","11.4","0","","","","0"
"2005","Yukon","2016A000260","Net sales of gasoline","Litres","203","thousands","3","v74729","12.1","61025","","","","0"
"2005","Yukon","2016A000260","Gross sales of gasoline","Litres","203","thousands","3","v74742","12.2","63290","","","","0"
"2005","Yukon","2016A000260","Net sales of diesel oil","Litres","203","thousands","3","v74781","12.3","44772","","","","0"
"2005","Yukon","2016A000260","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74794","12.4","0","","","","0"
"2005","Northwest Territories","2016A000261","Net sales of gasoline","Litres","203","thousands","3","v1454626","14.1","37005","","","","0"
"2005","Northwest Territories","2016A000261","Gross sales of gasoline","Litres","203","thousands","3","v1454628","14.2","48608","","","","0"
"2005","Northwest Territories","2016A000261","Net sales of diesel oil","Litres","203","thousands","3","v1454634","14.3","133768","","","","0"
"2005","Northwest Territories","2016A000261","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v1454636","14.4","0","","","","0"
"2005","Nunavut","2016A000262","Net sales of gasoline","Litres","203","thousands","3","v1454627","15.1","23367","","","","0"
"2005","Nunavut","2016A000262","Gross sales of gasoline","Litres","203","thousands","3","v1454629","15.2","23367","","","","0"
"2005","Nunavut","2016A000262","Net sales of diesel oil","Litres","203","thousands","3","v1454635","15.3","4682","","","","0"
"2005","Nunavut","2016A000262","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v1454637","15.4","0","","","","0"
"2006","Canada","2016A000011124","Net sales of gasoline","Litres","203","thousands","3","v74726","1.1","38653955","","","","0"
"2006","Canada","2016A000011124","Gross sales of gasoline","Litres","203","thousands","3","v74739","1.2","39918335","","","","0"
"2006","Canada","2016A000011124","Net sales of diesel oil","Litres","203","thousands","3","v74778","1.3","16611819","","","","0"
"2006","Canada","2016A000011124","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74791","1.4","311161","","","","0"
"2006","Newfoundland and Labrador","2016A000210","Net sales of gasoline","Litres","203","thousands","3","v74727","2.1","589155","","","","0"
"2006","Newfoundland and Labrador","2016A000210","Gross sales of gasoline","Litres","203","thousands","3","v74740","2.2","600955","","","","0"
"2006","Newfoundland and Labrador","2016A000210","Net sales of diesel oil","Litres","203","thousands","3","v74779","2.3","238703","","","","0"
"2006","Newfoundland and Labrador","2016A000210","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74792","2.4","2843","","","","0"
"2006","Prince Edward Island","2016A000211","Net sales of gasoline","Litres","203","thousands","3","v74731","3.1","194312","","","","0"
"2006","Prince Edward Island","2016A000211","Gross sales of gasoline","Litres","203","thousands","3","v74744","3.2","195660","","","","0"
"2006","Prince Edward Island","2016A000211","Net sales of diesel oil","Litres","203","thousands","3","v74783","3.3","46265","","","","0"
"2006","Prince Edward Island","2016A000211","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74796","3.4","301","","","","0"
"2006","Nova Scotia","2016A000212","Net sales of gasoline","Litres","203","thousands","3","v74732","4.1","1192608","","","","0"
"2006","Nova Scotia","2016A000212","Gross sales of gasoline","Litres","203","thousands","3","v74745","4.2","1194984","","","","0"
"2006","Nova Scotia","2016A000212","Net sales of diesel oil","Litres","203","thousands","3","v74784","4.3","456929","","","","0"
"2006","Nova Scotia","2016A000212","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74797","4.4","6187","","","","0"
"2006","New Brunswick","2016A000213","Net sales of gasoline","Litres","203","thousands","3","v74733","5.1","983830","","","","0"
"2006","New Brunswick","2016A000213","Gross sales of gasoline","Litres","203","thousands","3","v74746","5.2","1007062","","","","0"
"2006","New Brunswick","2016A000213","Net sales of diesel oil","Litres","203","thousands","3","v74785","5.3","466058","","","","0"
"2006","New Brunswick","2016A000213","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74798","5.4","6856","","","","0"
"2006","Quebec","2016A000224","Net sales of gasoline","Litres","203","thousands","3","v74734","6.1","8159065","","","","0"
"2006","Quebec","2016A000224","Gross sales of gasoline","Litres","203","thousands","3","v74747","6.2","8230895","","","","0"
"2006","Quebec","2016A000224","Net sales of diesel oil","Litres","203","thousands","3","v74786","6.3","3193472","","","","0"
"2006","Quebec","2016A000224","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74799","6.4","0","","","","0"
"2006","Ontario","2016A000235","Net sales of gasoline","Litres","203","thousands","3","v74735","7.1","15268667","","","","0"
"2006","Ontario","2016A000235","Gross sales of gasoline","Litres","203","thousands","3","v74748","7.2","15507629","","","","0"
"2006","Ontario","2016A000235","Net sales of diesel oil","Litres","203","thousands","3","v74787","7.3","5384342","","","","0"
"2006","Ontario","2016A000235","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74800","7.4","67068","","","","0"
"2006","Manitoba","2016A000246","Net sales of gasoline","Litres","203","thousands","3","v74736","8.1","1331046","","","","0"
"2006","Manitoba","2016A000246","Gross sales of gasoline","Litres","203","thousands","3","v74749","8.2","1469050","","","","0"
"2006","Manitoba","2016A000246","Net sales of diesel oil","Litres","203","thousands","3","v74788","8.3","560428","","","","0"
"2006","Manitoba","2016A000246","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74801","8.4","59990","","","","0"
"2006","Saskatchewan","2016A000247","Net sales of gasoline","Litres","203","thousands","3","v74737","9.1","1160399","","","","0"
"2006","Saskatchewan","2016A000247","Gross sales of gasoline","Litres","203","thousands","3","v74750","9.2","1502063","","","","0"
"2006","Saskatchewan","2016A000247","Net sales of diesel oil","Litres","203","thousands","3","v74789","9.3","1009216","","","","0"
"2006","Saskatchewan","2016A000247","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74802","9.4","70116","","","","0"
"2006","Alberta","2016A000248","Net sales of gasoline","Litres","203","thousands","3","v74738","10.1","5139600","","","","0"
"2006","Alberta","2016A000248","Gross sales of gasoline","Litres","203","thousands","3","v74751","10.2","5368100","","","","0"
"2006","Alberta","2016A000248","Net sales of diesel oil","Litres","203","thousands","3","v74790","10.3","3373400","","","","0"
"2006","Alberta","2016A000248","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74803","10.4","97800","","","","0"
"2006","British Columbia","2016A000259","Net sales of gasoline","Litres","203","thousands","3","v74728","11.1","4524469","","","","0"
"2006","British Columbia","2016A000259","Gross sales of gasoline","Litres","203","thousands","3","v74741","11.2","4719356","","","","0"
"2006","British Columbia","2016A000259","Net sales of diesel oil","Litres","203","thousands","3","v74780","11.3","1721635","","","","0"
"2006","British Columbia","2016A000259","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74793","11.4","0","","","","0"
"2006","Yukon","2016A000260","Net sales of gasoline","Litres","203","thousands","3","v74729","12.1","61536","","","","0"
"2006","Yukon","2016A000260","Gross sales of gasoline","Litres","203","thousands","3","v74742","12.2","63839","","","","0"
"2006","Yukon","2016A000260","Net sales of diesel oil","Litres","203","thousands","3","v74781","12.3","43137","","","","0"
"2006","Yukon","2016A000260","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74794","12.4","0","","","","0"
"2006","Northwest Territories","2016A000261","Net sales of gasoline","Litres","203","thousands","3","v1454626","14.1","37250","","","","0"
"2006","Northwest Territories","2016A000261","Gross sales of gasoline","Litres","203","thousands","3","v1454628","14.2","46724","","","","0"
"2006","Northwest Territories","2016A000261","Net sales of diesel oil","Litres","203","thousands","3","v1454634","14.3","113045","","","","0"
"2006","Northwest Territories","2016A000261","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v1454636","14.4","0","","","","0"
"2006","Nunavut","2016A000262","Net sales of gasoline","Litres","203","thousands","3","v1454627","15.1","12016","","","","0"
"2006","Nunavut","2016A000262","Gross sales of gasoline","Litres","203","thousands","3","v1454629","15.2","12016","","","","0"
"2006","Nunavut","2016A000262","Net sales of diesel oil","Litres","203","thousands","3","v1454635","15.3","5188","","","","0"
"2006","Nunavut","2016A000262","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v1454637","15.4","0","","","","0"
"2007","Canada","2016A000011124","Net sales of gasoline","Litres","203","thousands","3","v74726","1.1","39635182","","","","0"
"2007","Canada","2016A000011124","Gross sales of gasoline","Litres","203","thousands","3","v74739","1.2","40848495","","","","0"
"2007","Canada","2016A000011124","Net sales of diesel oil","Litres","203","thousands","3","v74778","1.3","17133467","","","","0"
"2007","Canada","2016A000011124","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74791","1.4","299436","","","","0"
"2007","Newfoundland and Labrador","2016A000210","Net sales of gasoline","Litres","203","thousands","3","v74727","2.1","604949","","","","0"
"2007","Newfoundland and Labrador","2016A000210","Gross sales of gasoline","Litres","203","thousands","3","v74740","2.2","616872","","","","0"
"2007","Newfoundland and Labrador","2016A000210","Net sales of diesel oil","Litres","203","thousands","3","v74779","2.3","245690","","","","0"
"2007","Newfoundland and Labrador","2016A000210","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74792","2.4","1508","","","","0"
"2007","Prince Edward Island","2016A000211","Net sales of gasoline","Litres","203","thousands","3","v74731","3.1","196120","","","","0"
"2007","Prince Edward Island","2016A000211","Gross sales of gasoline","Litres","203","thousands","3","v74744","3.2","200511","","","","0"
"2007","Prince Edward Island","2016A000211","Net sales of diesel oil","Litres","203","thousands","3","v74783","3.3","46931","","","","0"
"2007","Prince Edward Island","2016A000211","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74796","3.4","199","","","","0"
"2007","Nova Scotia","2016A000212","Net sales of gasoline","Litres","203","thousands","3","v74732","4.1","1182790","","","","0"
"2007","Nova Scotia","2016A000212","Gross sales of gasoline","Litres","203","thousands","3","v74745","4.2","1190856","","","","0"
"2007","Nova Scotia","2016A000212","Net sales of diesel oil","Litres","203","thousands","3","v74784","4.3","435338","","","","0"
"2007","Nova Scotia","2016A000212","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74797","4.4","3234","","","","0"
"2007","New Brunswick","2016A000213","Net sales of gasoline","Litres","203","thousands","3","v74733","5.1","1033704","","","","0"
"2007","New Brunswick","2016A000213","Gross sales of gasoline","Litres","203","thousands","3","v74746","5.2","1059780","","","","0"
"2007","New Brunswick","2016A000213","Net sales of diesel oil","Litres","203","thousands","3","v74785","5.3","480268","","","","0"
"2007","New Brunswick","2016A000213","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74798","5.4","2954","","","","0"
"2007","Quebec","2016A000224","Net sales of gasoline","Litres","203","thousands","3","v74734","6.1","8361886","","","","0"
"2007","Quebec","2016A000224","Gross sales of gasoline","Litres","203","thousands","3","v74747","6.2","8441464","","","","0"
"2007","Quebec","2016A000224","Net sales of diesel oil","Litres","203","thousands","3","v74786","6.3","3176610","","","","0"
"2007","Quebec","2016A000224","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74799","6.4","0","","","","0"
"2007","Ontario","2016A000235","Net sales of gasoline","Litres","203","thousands","3","v74735","7.1","15702107","","","","0"
"2007","Ontario","2016A000235","Gross sales of gasoline","Litres","203","thousands","3","v74748","7.2","15840468","","","","0"
"2007","Ontario","2016A000235","Net sales of diesel oil","Litres","203","thousands","3","v74787","7.3","5380481","","","","0"
"2007","Ontario","2016A000235","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74800","7.4","62581","","","","0"
"2007","Manitoba","2016A000246","Net sales of gasoline","Litres","203","thousands","3","v74736","8.1","1364554","","","","0"
"2007","Manitoba","2016A000246","Gross sales of gasoline","Litres","203","thousands","3","v74749","8.2","1514653","","","","0"
"2007","Manitoba","2016A000246","Net sales of diesel oil","Litres","203","thousands","3","v74788","8.3","692065","","","","0"
"2007","Manitoba","2016A000246","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74801","8.4","69754","","","","0"
"2007","Saskatchewan","2016A000247","Net sales of gasoline","Litres","203","thousands","3","v74737","9.1","1219892","","","","0"
"2007","Saskatchewan","2016A000247","Gross sales of gasoline","Litres","203","thousands","3","v74750","9.2","1570195","","","","0"
"2007","Saskatchewan","2016A000247","Net sales of diesel oil","Litres","203","thousands","3","v74789","9.3","1086998","","","","0"
"2007","Saskatchewan","2016A000247","Net sales of liquefied petroleum gas","Litres","203","thousands","3","v74802","9.4","60406","","","","0"
"2007","Alberta","2016A000248","Net sales of gasoline","Litres","203","thousands","3","v74738","10.1","5298000","","","","0"
